metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin2_mod
14484,"Boston-Quincy, MA",2000,63577,25025,25025000802,2.50E+12,2.50E+12,1024,32446,0.51,1,2500250000802
14484,"Boston-Quincy, MA",2000,63577,25025,25025010101,2.50E+12,2.50E+12,363,66875,1.052,4,2500250010101
14484,"Boston-Quincy, MA",2000,63577,25025,25025010102,2.50E+12,2.50E+12,50,32292,0.508,1,2500250010102
14484,"Boston-Quincy, MA",2000,63577,25025,25025010201,2.50E+12,2.50E+12,498,38929,0.612,1,2500250010201
14484,"Boston-Quincy, MA",2000,63577,25025,25025010202,2.50E+12,2.50E+12,132,55625,0.875,3,2500250010202
14484,"Boston-Quincy, MA",2000,63577,25025,25025010300,25002500103,2.50E+12,340,15833,0.249,1,2500250010300
14484,"Boston-Quincy, MA",2000,63577,25025,25025010401,2.50E+12,2.50E+12,607,50094,0.788,2,2500250010401
14484,"Boston-Quincy, MA",2000,63577,25025,25025010402,2.50E+12,2.50E+12,136,41429,0.652,1,2500250010402
14484,"Boston-Quincy, MA",2000,63577,25025,25025010500,25002500105,2.50E+12,347,90610,1.425,5,2500250010500
14484,"Boston-Quincy, MA",2000,63577,25025,25025010600,25002500106,2.50E+12,413,120396,1.894,6,2500250010600
14484,"Boston-Quincy, MA",2000,63577,25025,25025010700,25002500107,2.50E+12,797,165923,2.61,6,2500250010700
14484,"Boston-Quincy, MA",2000,63577,25025,25025010800,25002500108,2.50E+12,943,118658,1.866,6,2500250010800
14484,"Boston-Quincy, MA",2000,63577,25025,25025020100,25002500201,2.50E+12,838,161661,2.543,6,2500250020100
14484,"Boston-Quincy, MA",2000,63577,25025,25025020200,25002500202,2.50E+12,434,101784,1.601,6,2500250020200
14484,"Boston-Quincy, MA",2000,63577,25025,25025020300,25002500203,2.50E+12,847,91293,1.436,5,2500250020300
14484,"Boston-Quincy, MA",2000,63577,25025,25025030100,25002500301,2.50E+12,332,79504,1.251,5,2500250030100
14484,"Boston-Quincy, MA",2000,63577,25025,25025030200,25002500302,2.50E+12,174,36154,0.569,1,2500250030200
14484,"Boston-Quincy, MA",2000,63577,25025,25025030300,25002500303,2.50E+12,681,99611,1.567,6,2500250030300
14484,"Boston-Quincy, MA",2000,63577,25025,25025030400,25002500304,2.50E+12,330,65357,1.028,4,2500250030400
14484,"Boston-Quincy, MA",2000,63577,25025,25025030500,25002500305,2.50E+12,385,81149,1.276,5,2500250030500
14484,"Boston-Quincy, MA",2000,63577,25025,25025040100,25002500401,2.50E+12,362,89620,1.41,5,2500250040100
14484,"Boston-Quincy, MA",2000,63577,25025,25025040200,25002500402,2.50E+12,380,32381,0.509,1,2500250040200
14484,"Boston-Quincy, MA",2000,63577,25025,25025040300,25002500403,2.50E+12,838,76180,1.198,4,2500250040300
14484,"Boston-Quincy, MA",2000,63577,25025,25025040400,25002500404,2.50E+12,463,62361,0.981,3,2500250040400
14484,"Boston-Quincy, MA",2000,63577,25025,25025040600,25002500406,2.50E+12,455,70938,1.116,4,2500250040600
14484,"Boston-Quincy, MA",2000,63577,25025,25025040800,25002500408,2.50E+12,797,24107,0.379,1,2500250040800
14484,"Boston-Quincy, MA",2000,63577,25025,25025050100,25002500501,2.50E+12,1023,38229,0.601,1,2500250050100
14484,"Boston-Quincy, MA",2000,63577,25025,25025050200,25002500502,2.50E+12,1128,31316,0.493,1,2500250050200
14484,"Boston-Quincy, MA",2000,63577,25025,25025050300,25002500503,2.50E+12,487,20417,0.321,1,2500250050300
14484,"Boston-Quincy, MA",2000,63577,25025,25025050400,25002500504,2.50E+12,554,35987,0.566,1,2500250050400
14484,"Boston-Quincy, MA",2000,63577,25025,25025050500,25002500505,2.50E+12,379,36169,0.569,1,2500250050500
14484,"Boston-Quincy, MA",2000,63577,25025,25025050600,25002500506,2.50E+12,474,35625,0.56,1,2500250050600
14484,"Boston-Quincy, MA",2000,63577,25025,25025050700,25002500507,2.50E+12,914,35449,0.558,1,2500250050700
14484,"Boston-Quincy, MA",2000,63577,25025,25025050900,25002500509,2.50E+12,832,38824,0.611,1,2500250050900
14484,"Boston-Quincy, MA",2000,63577,25025,25025051000,25002500510,2.50E+12,955,42169,0.663,1,2500250051000
14484,"Boston-Quincy, MA",2000,63577,25025,25025051100,25002500511,2.50E+12,1440,41823,0.658,1,2500250051100
14484,"Boston-Quincy, MA",2000,63577,25025,25025051200,25002500512,2.50E+12,582,42333,0.666,1,2500250051200
14484,"Boston-Quincy, MA",2000,63577,25025,25025060100,25002500601,2.50E+12,651,60179,0.947,3,2500250060100
14484,"Boston-Quincy, MA",2000,63577,25025,25025060200,25002500602,2.50E+12,457,64226,1.01,4,2500250060200
14484,"Boston-Quincy, MA",2000,63577,25025,25025060300,25002500603,2.50E+12,657,64097,1.008,4,2500250060300
14484,"Boston-Quincy, MA",2000,63577,25025,25025060400,25002500604,2.50E+12,971,57139,0.899,3,2500250060400
14484,"Boston-Quincy, MA",2000,63577,25025,25025060500,25002500605,2.50E+12,640,59091,0.929,3,2500250060500
14484,"Boston-Quincy, MA",2000,63577,25025,25025060600,25002500606,2.50E+12,220,66923,1.053,4,2500250060600
14484,"Boston-Quincy, MA",2000,63577,25025,25025060700,25002500607,2.50E+12,362,19194,0.302,1,2500250060700
14484,"Boston-Quincy, MA",2000,63577,25025,25025060800,25002500608,2.50E+12,748,56667,0.891,3,2500250060800
14484,"Boston-Quincy, MA",2000,63577,25025,25025061000,25002500610,2.50E+12,742,13112,0.206,1,2500250061000
14484,"Boston-Quincy, MA",2000,63577,25025,25025061100,25002500611,2.50E+12,482,14464,0.228,1,2500250061100
14484,"Boston-Quincy, MA",2000,63577,25025,25025061200,25002500612,2.50E+12,413,50647,0.797,2,2500250061200
14484,"Boston-Quincy, MA",2000,63577,25025,25025070100,25002500701,2.50E+12,438,21875,0.344,1,2500250070100
14484,"Boston-Quincy, MA",2000,63577,25025,25025070200,25002500702,2.50E+12,757,19750,0.311,1,2500250070200
14484,"Boston-Quincy, MA",2000,63577,25025,25025070300,25002500703,2.50E+12,483,96832,1.523,6,2500250070300
14484,"Boston-Quincy, MA",2000,63577,25025,25025070400,25002500704,2.50E+12,411,20461,0.322,1,2500250070400
14484,"Boston-Quincy, MA",2000,63577,25025,25025070500,25002500705,2.50E+12,979,33371,0.525,1,2500250070500
14484,"Boston-Quincy, MA",2000,63577,25025,25025070600,25002500706,2.50E+12,369,130596,2.054,6,2500250070600
14484,"Boston-Quincy, MA",2000,63577,25025,25025070700,25002500707,2.50E+12,412,53750,0.845,3,2500250070700
14484,"Boston-Quincy, MA",2000,63577,25025,25025070800,25002500708,2.50E+12,511,52891,0.832,3,2500250070800
14484,"Boston-Quincy, MA",2000,63577,25025,25025070900,25002500709,2.50E+12,450,36429,0.573,1,2500250070900
14484,"Boston-Quincy, MA",2000,63577,25025,25025071100,25002500711,2.50E+12,381,26458,0.416,1,2500250071100
14484,"Boston-Quincy, MA",2000,63577,25025,25025071200,25002500712,2.50E+12,183,19271,0.303,1,2500250071200
14484,"Boston-Quincy, MA",2000,63577,25025,25025080100,25002500801,2.50E+12,421,27930,0.439,1,2500250080100
14484,"Boston-Quincy, MA",2000,63577,25025,25025080300,25002500803,2.50E+12,397,27406,0.431,1,2500250080300
14484,"Boston-Quincy, MA",2000,63577,25025,25025080400,25002500804,2.50E+12,184,28333,0.446,1,2500250080400
14484,"Boston-Quincy, MA",2000,63577,25025,25025080500,25002500805,2.50E+12,955,21065,0.331,1,2500250080500
14484,"Boston-Quincy, MA",2000,63577,25025,25025080600,25002500806,2.50E+12,402,19737,0.31,1,2500250080600
14484,"Boston-Quincy, MA",2000,63577,25025,25025080800,25002500808,2.50E+12,212,23750,0.374,1,2500250080800
14484,"Boston-Quincy, MA",2000,63577,25025,25025080900,25002500809,2.50E+12,418,44559,0.701,2,2500250080900
14484,"Boston-Quincy, MA",2000,63577,25025,25025081000,25002500810,2.50E+12,936,21571,0.339,1,2500250081000
14484,"Boston-Quincy, MA",2000,63577,25025,25025081100,25002500811,2.50E+12,528,43929,0.691,2,2500250081100
14484,"Boston-Quincy, MA",2000,63577,25025,25025081200,25002500812,2.50E+12,722,21855,0.344,1,2500250081200
14484,"Boston-Quincy, MA",2000,63577,25025,25025081300,25002500813,2.50E+12,914,27073,0.426,1,2500250081300
14484,"Boston-Quincy, MA",2000,63577,25025,25025081400,25002500814,2.50E+12,573,42361,0.666,1,2500250081400
14484,"Boston-Quincy, MA",2000,63577,25025,25025081500,25002500815,2.50E+12,394,37583,0.591,1,2500250081500
14484,"Boston-Quincy, MA",2000,63577,25025,25025081700,25002500817,2.50E+12,888,30645,0.482,1,2500250081700
14484,"Boston-Quincy, MA",2000,63577,25025,25025081800,25002500818,2.50E+12,672,31638,0.498,1,2500250081800
14484,"Boston-Quincy, MA",2000,63577,25025,25025081900,25002500819,2.50E+12,772,40056,0.63,1,2500250081900
14484,"Boston-Quincy, MA",2000,63577,25025,25025082000,25002500820,2.50E+12,714,30608,0.481,1,2500250082000
14484,"Boston-Quincy, MA",2000,63577,25025,25025082100,25002500821,2.50E+12,1042,25335,0.398,1,2500250082100
14484,"Boston-Quincy, MA",2000,63577,25025,25025090100,25002500901,2.50E+12,1127,35078,0.552,1,2500250090100
14484,"Boston-Quincy, MA",2000,63577,25025,25025090200,25002500902,2.50E+12,445,25982,0.409,1,2500250090200
14484,"Boston-Quincy, MA",2000,63577,25025,25025090300,25002500903,2.50E+12,805,24495,0.385,1,2500250090300
14484,"Boston-Quincy, MA",2000,63577,25025,25025090400,25002500904,2.50E+12,785,28850,0.454,1,2500250090400
14484,"Boston-Quincy, MA",2000,63577,25025,25025090600,25002500906,2.50E+12,485,36012,0.566,1,2500250090600
14484,"Boston-Quincy, MA",2000,63577,25025,25025090700,25002500907,2.50E+12,945,36597,0.576,1,2500250090700
14484,"Boston-Quincy, MA",2000,63577,25025,25025090900,25002500909,2.50E+12,651,29107,0.458,1,2500250090900
14484,"Boston-Quincy, MA",2000,63577,25025,25025091000,25002500910,2.50E+12,600,49167,0.773,2,2500250091000
14484,"Boston-Quincy, MA",2000,63577,25025,25025091100,25002500911,2.50E+12,1129,40842,0.642,1,2500250091100
14484,"Boston-Quincy, MA",2000,63577,25025,25025091200,25002500912,2.50E+12,713,37054,0.583,1,2500250091200
14484,"Boston-Quincy, MA",2000,63577,25025,25025091300,25002500913,2.50E+12,557,25521,0.401,1,2500250091300
14484,"Boston-Quincy, MA",2000,63577,25025,25025091400,25002500914,2.50E+12,559,29850,0.47,1,2500250091400
14484,"Boston-Quincy, MA",2000,63577,25025,25025091500,25002500915,2.50E+12,1070,36304,0.571,1,2500250091500
14484,"Boston-Quincy, MA",2000,63577,25025,25025091600,25002500916,2.50E+12,742,40444,0.636,1,2500250091600
14484,"Boston-Quincy, MA",2000,63577,25025,25025091700,25002500917,2.50E+12,791,35417,0.557,1,2500250091700
14484,"Boston-Quincy, MA",2000,63577,25025,25025091800,25002500918,2.50E+12,807,37337,0.587,1,2500250091800
14484,"Boston-Quincy, MA",2000,63577,25025,25025091900,25002500919,2.50E+12,857,30489,0.48,1,2500250091900
14484,"Boston-Quincy, MA",2000,63577,25025,25025092000,25002500920,2.50E+12,1183,36769,0.578,1,2500250092000
14484,"Boston-Quincy, MA",2000,63577,25025,25025092100,25002500921,2.50E+12,1442,39194,0.616,1,2500250092100
14484,"Boston-Quincy, MA",2000,63577,25025,25025092200,25002500922,2.50E+12,837,49750,0.783,2,2500250092200
14484,"Boston-Quincy, MA",2000,63577,25025,25025092300,25002500923,2.50E+12,718,32963,0.518,1,2500250092300
14484,"Boston-Quincy, MA",2000,63577,25025,25025092400,25002500924,2.50E+12,1631,21624,0.34,1,2500250092400
14484,"Boston-Quincy, MA",2000,63577,25025,25025100100,25002501001,2.50E+12,1346,24153,0.38,1,2500251000100
14484,"Boston-Quincy, MA",2000,63577,25025,25025100200,25002501002,2.50E+12,631,40675,0.64,1,2500251000200
14484,"Boston-Quincy, MA",2000,63577,25025,25025100300,25002501003,2.50E+12,934,36250,0.57,1,2500251000300
14484,"Boston-Quincy, MA",2000,63577,25025,25025100400,25002501004,2.50E+12,1252,47988,0.755,2,2500251000400
14484,"Boston-Quincy, MA",2000,63577,25025,25025100500,25002501005,2.50E+12,1563,33646,0.529,1,2500251000500
14484,"Boston-Quincy, MA",2000,63577,25025,25025100601,2.50E+12,2.50E+12,1233,42225,0.664,1,2500251000601
14484,"Boston-Quincy, MA",2000,63577,25025,25025100602,2.50E+12,2.50E+12,430,45776,0.72,2,2500251000602
14484,"Boston-Quincy, MA",2000,63577,25025,25025100700,25002501007,2.50E+12,1058,57981,0.912,3,2500251000700
14484,"Boston-Quincy, MA",2000,63577,25025,25025100800,25002501008,2.50E+12,1246,62414,0.982,3,2500251000800
14484,"Boston-Quincy, MA",2000,63577,25025,25025100900,25002501009,2.50E+12,1031,51302,0.807,3,2500251000900
14484,"Boston-Quincy, MA",2000,63577,25025,25025101001,2.50E+12,2.50E+12,1559,46142,0.726,2,2500251001001
14484,"Boston-Quincy, MA",2000,63577,25025,25025101002,2.50E+12,2.50E+12,1380,40469,0.637,1,2500251001002
14484,"Boston-Quincy, MA",2000,63577,25025,25025101101,2.50E+12,2.50E+12,814,36500,0.574,1,2500251001101
14484,"Boston-Quincy, MA",2000,63577,25025,25025101102,2.50E+12,2.50E+12,1201,32215,0.507,1,2500251001102
14484,"Boston-Quincy, MA",2000,63577,25025,25025110100,25002501101,2.50E+12,1242,49063,0.772,2,2500251010100
14484,"Boston-Quincy, MA",2000,63577,25025,25025110200,25002501102,2.50E+12,468,39500,0.621,1,2500251010200
14484,"Boston-Quincy, MA",2000,63577,25025,25025110300,25002501103,2.50E+12,563,55885,0.879,3,2500251010300
14484,"Boston-Quincy, MA",2000,63577,25025,25025110401,2.50E+12,2.50E+12,910,48229,0.759,2,2500251010401
14484,"Boston-Quincy, MA",2000,63577,25025,25025110402,2.50E+12,2.50E+12,1045,55804,0.878,3,2500251010402
14484,"Boston-Quincy, MA",2000,63577,25025,25025110501,2.50E+12,2.50E+12,836,66833,1.051,4,2500251010501
14484,"Boston-Quincy, MA",2000,63577,25025,25025110502,2.50E+12,2.50E+12,930,58938,0.927,3,2500251010502
14484,"Boston-Quincy, MA",2000,63577,25025,25025110601,2.50E+12,2.50E+12,689,71761,1.129,4,2500251010601
14484,"Boston-Quincy, MA",2000,63577,25025,25025110602,2.50E+12,2.50E+12,1250,66136,1.04,4,2500251010602
14484,"Boston-Quincy, MA",2000,63577,25025,25025120101,2.50E+12,2.50E+12,452,50938,0.801,3,2500251020101
14484,"Boston-Quincy, MA",2000,63577,25025,25025120102,2.50E+12,2.50E+12,867,107104,1.685,6,2500251020102
14484,"Boston-Quincy, MA",2000,63577,25025,25025120200,25002501202,2.50E+12,662,40000,0.629,1,2500251020200
14484,"Boston-Quincy, MA",2000,63577,25025,25025120300,25002501203,2.50E+12,1028,34022,0.535,1,2500251020300
14484,"Boston-Quincy, MA",2000,63577,25025,25025120400,25002501204,2.50E+12,909,58558,0.921,3,2500251020400
14484,"Boston-Quincy, MA",2000,63577,25025,25025120500,25002501205,2.50E+12,515,37639,0.592,1,2500251020500
14484,"Boston-Quincy, MA",2000,63577,25025,25025120600,25002501206,2.50E+12,401,59306,0.933,3,2500251020600
14484,"Boston-Quincy, MA",2000,63577,25025,25025120700,25002501207,2.50E+12,369,39931,0.628,1,2500251020700
14484,"Boston-Quincy, MA",2000,63577,25025,25025130100,25002501301,2.50E+12,1314,71250,1.121,4,2500251030100
14484,"Boston-Quincy, MA",2000,63577,25025,25025130200,25002501302,2.50E+12,1207,81353,1.28,5,2500251030200
14484,"Boston-Quincy, MA",2000,63577,25025,25025130300,25002501303,2.50E+12,1162,78888,1.241,4,2500251030300
14484,"Boston-Quincy, MA",2000,63577,25025,25025130401,2.50E+12,2.50E+12,1863,40203,0.632,1,2500251030401
14484,"Boston-Quincy, MA",2000,63577,25025,25025130402,2.50E+12,2.50E+12,1150,70343,1.106,4,2500251030402
14484,"Boston-Quincy, MA",2000,63577,25025,25025140102,2.50E+12,2.50E+12,1074,58841,0.926,3,2500251040102
14484,"Boston-Quincy, MA",2000,63577,25025,25025140103,2.50E+12,2.50E+12,899,57829,0.91,3,2500251040103
14484,"Boston-Quincy, MA",2000,63577,25025,25025140104,2.50E+12,2.50E+12,1208,40370,0.635,1,2500251040104
14484,"Boston-Quincy, MA",2000,63577,25025,25025140201,2.50E+12,2.50E+12,495,56542,0.889,3,2500251040201
14484,"Boston-Quincy, MA",2000,63577,25025,25025140202,2.50E+12,2.50E+12,1360,59333,0.933,3,2500251040202
14484,"Boston-Quincy, MA",2000,63577,25025,25025140300,25002501403,2.50E+12,1418,48567,0.764,2,2500251040300
14484,"Boston-Quincy, MA",2000,63577,25025,25025140400,25002501404,2.50E+12,2006,46885,0.737,2,2500251040400
14484,"Boston-Quincy, MA",2000,63577,25025,25025150100,25002501501,2.50E+12,0,,,,2500251050100
14484,"Boston-Quincy, MA",2000,63577,25025,25025160100,25002501601,2.50E+12,1601,27972,0.44,1,2500251060100
14484,"Boston-Quincy, MA",2000,63577,25025,25025160200,25002501602,2.50E+12,817,33565,0.528,1,2500251060200
14484,"Boston-Quincy, MA",2000,63577,25025,25025160300,25002501603,2.50E+12,422,51094,0.804,3,2500251060300
14484,"Boston-Quincy, MA",2000,63577,25025,25025160400,25002501604,2.50E+12,608,27944,0.44,1,2500251060400
14484,"Boston-Quincy, MA",2000,63577,25025,25025160500,25002501605,2.50E+12,2287,31528,0.496,1,2500251060500
14484,"Boston-Quincy, MA",2000,63577,25025,25025160600,25002501606,2.50E+12,1951,35814,0.563,1,2500251060600
14484,"Boston-Quincy, MA",2000,63577,25025,25025170100,25002501701,2.50E+12,1813,44449,0.699,2,2500251070100
14484,"Boston-Quincy, MA",2000,63577,25025,25025170200,25002501702,2.50E+12,1152,46897,0.738,2,2500251070200
14484,"Boston-Quincy, MA",2000,63577,25025,25025170300,25002501703,2.50E+12,1934,50303,0.791,2,2500251070300
14484,"Boston-Quincy, MA",2000,63577,25025,25025170400,25002501704,2.50E+12,1277,46218,0.727,2,2500251070400
14484,"Boston-Quincy, MA",2000,63577,25025,25025170500,25002501705,2.50E+12,1445,57634,0.907,3,2500251070500
14484,"Boston-Quincy, MA",2000,63577,25025,25025170600,25002501706,2.50E+12,1274,52206,0.821,3,2500251070600
14484,"Boston-Quincy, MA",2000,63577,25025,25025170700,25002501707,2.50E+12,1820,34518,0.543,1,2500251070700
14484,"Boston-Quincy, MA",2000,63577,25025,25025170800,25002501708,2.50E+12,1148,46375,0.729,2,2500251070800
14484,"Boston-Quincy, MA",2000,63577,25025,25025180100,25002501801,2.50E+12,1184,55781,0.877,3,2500251080100
14484,"Boston-Quincy, MA",2000,63577,25025,25025180200,25002501802,2.50E+12,1084,69853,1.099,4,2500251080200
14484,"Boston-Quincy, MA",2000,63577,25025,25025180300,25002501803,2.50E+12,876,71667,1.127,4,2500251080300
14484,"Boston-Quincy, MA",2000,63577,25025,25025180400,25002501804,2.50E+12,473,57548,0.905,3,2500251080400
14484,"Boston-Quincy, MA",2000,63577,25025,25025180500,25002501805,2.50E+12,979,66313,1.043,4,2500251080500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017300100,25001703001,2.50E+12,780,64900,0.874,3,2500173000100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017301101,2.50E+12,2.50E+12,1035,69181,0.931,3,2500173001101
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017301102,2.50E+12,2.50E+12,1448,66164,0.891,3,2500173001102
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017302100,25001703021,2.50E+12,1407,66577,0.896,3,2500173002100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017302200,25001703022,2.50E+12,11,11250,0.151,1,2500173002200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017310100,25001703101,2.50E+12,750,21125,0.284,1,2500173010100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017310200,25001703102,2.50E+12,1481,49969,0.673,2,2500173010200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017310300,25001703103,2.50E+12,1518,42302,0.569,1,2500173010300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017310400,25001703104,2.50E+12,825,28854,0.388,1,2500173010400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017310500,25001703105,2.50E+12,745,50705,0.683,2,2500173010500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017310601,2.50E+12,2.50E+12,1282,67705,0.911,3,2500173010601
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017310602,2.50E+12,2.50E+12,1455,52795,0.711,2,2500173010602
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017310700,25001703107,2.50E+12,795,34107,0.459,1,2500173010700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017310800,25001703108,2.50E+12,276,28696,0.386,1,2500173010800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017311000,25001703110,2.50E+12,522,14390,0.194,1,2500173011000
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017311100,25001703111,2.50E+12,506,27237,0.367,1,2500173011100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017311200,25001703112,2.50E+12,674,33043,0.445,1,2500173011200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017311300,25001703113,2.50E+12,859,46350,0.624,1,2500173011300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017311400,25001703114,2.50E+12,1449,50160,0.675,2,2500173011400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017311500,25001703115,2.50E+12,687,58438,0.787,2,2500173011500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017311600,25001703116,2.50E+12,1357,52146,0.702,2,2500173011600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017311700,25001703117,2.50E+12,1126,47025,0.633,1,2500173011700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017311800,25001703118,2.50E+12,778,37959,0.511,1,2500173011800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017311900,25001703119,2.50E+12,524,29423,0.396,1,2500173011900
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017312000,25001703120,2.50E+12,726,33839,0.455,1,2500173012000
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017312100,25001703121,2.50E+12,716,39828,0.536,1,2500173012100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017312200,25001703122,2.50E+12,1162,42845,0.577,1,2500173012200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017312300,25001703123,2.50E+12,1222,51786,0.697,2,2500173012300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017312400,25001703124,2.50E+12,562,32339,0.435,1,2500173012400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017312501,2.50E+12,2.50E+12,1185,75149,1.012,4,2500173012501
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017312502,2.50E+12,2.50E+12,1065,72419,0.975,3,2500173012502
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017313101,2.50E+12,2.50E+12,1332,87554,1.179,4,2500173013101
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017313102,2.50E+12,2.50E+12,1629,68412,0.921,3,2500173013102
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017314101,2.50E+12,2.50E+12,1546,70000,0.942,3,2500173014101
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017314102,2.50E+12,2.50E+12,1909,64513,0.868,3,2500173014102
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017314200,25001703142,2.50E+12,1532,57589,0.775,2,2500173014200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017314301,2.50E+12,2.50E+12,2091,65837,0.886,3,2500173014301
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017314302,2.50E+12,2.50E+12,678,83065,1.118,4,2500173014302
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017315100,25001703151,2.50E+12,1516,83695,1.127,4,2500173015100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017315200,25001703152,2.50E+12,1931,80221,1.08,4,2500173015200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017315401,2.50E+12,2.50E+12,798,71786,0.966,3,2500173015401
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017315402,2.50E+12,2.50E+12,851,84680,1.14,4,2500173015402
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017315403,2.50E+12,2.50E+12,487,73472,0.989,3,2500173015403
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017315500,25001703155,2.50E+12,2181,65365,0.88,3,2500173015500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017316101,2.50E+12,2.50E+12,1426,73661,0.992,3,2500173016101
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017316102,2.50E+12,2.50E+12,1669,71795,0.966,3,2500173016102
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017316201,2.50E+12,2.50E+12,1105,80476,1.083,4,2500173016201
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017316202,2.50E+12,2.50E+12,1134,71571,0.963,3,2500173016202
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017316300,25001703163,2.50E+12,1892,69306,0.933,3,2500173016300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017316400,25001703164,2.50E+12,1501,72527,0.976,3,2500173016400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017316500,25001703165,2.50E+12,1579,70290,0.946,3,2500173016500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017317101,2.50E+12,2.50E+12,1579,83163,1.119,4,2500173017101
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017317102,2.50E+12,2.50E+12,1159,81437,1.096,4,2500173017102
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017317103,2.50E+12,2.50E+12,1469,86464,1.164,4,2500173017103
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017317201,2.50E+12,2.50E+12,844,101015,1.36,5,2500173017201
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017317202,2.50E+12,2.50E+12,1077,90819,1.222,4,2500173017202
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017317203,2.50E+12,2.50E+12,1137,79169,1.066,4,2500173017203
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017317300,25001703173,2.50E+12,2096,71479,0.962,3,2500173017300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017318100,25001703181,2.50E+12,1774,93475,1.258,5,2500173018100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017318200,25001703182,2.50E+12,1009,80305,1.081,4,2500173018200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017318300,25001703183,2.50E+12,2041,118583,1.596,6,2500173018300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017318400,25001703184,2.50E+12,1000,125635,1.691,6,2500173018400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017320101,2.50E+12,2.50E+12,2347,101379,1.365,5,2500173020101
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017320102,2.50E+12,2.50E+12,1323,104737,1.41,5,2500173020102
