metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin2_mod
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017352600,25001703526,2.50E+12,590,43333,0.583,1,2500170352600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017352700,25001703527,2.50E+12,520,36250,0.488,1,2500170352700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017352800,25001703528,2.50E+12,507,42287,0.569,1,2500170352800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017352900,25001703529,2.50E+12,488,81801,1.101,4,2500170352900
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017353000,25001703530,2.50E+12,579,57039,0.768,2,2500170353000
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017353100,25001703531,2.50E+12,786,37661,0.507,1,2500170353100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017353200,25001703532,2.50E+12,581,61442,0.827,3,2500170353200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017353300,25001703533,2.50E+12,725,62009,0.835,3,2500170353300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017353400,25001703534,2.50E+12,541,45764,0.616,1,2500170353400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017353500,25001703535,2.50E+12,509,52188,0.702,2,2500170353500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017353600,25001703536,2.50E+12,613,72292,0.973,3,2500170353600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017353700,25001703537,2.50E+12,540,83373,1.122,4,2500170353700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017353800,25001703538,2.50E+12,751,65945,0.888,3,2500170353800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017353900,25001703539,2.50E+12,427,35313,0.475,1,2500170353900
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017354000,25001703540,2.50E+12,580,93225,1.255,5,2500170354000
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017354100,25001703541,2.50E+12,553,121954,1.642,6,2500170354100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017354200,25001703542,2.50E+12,782,140829,1.896,6,2500170354200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017354300,25001703543,2.50E+12,832,69286,0.933,3,2500170354300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017354400,25001703544,2.50E+12,398,83788,1.128,4,2500170354400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017354500,25001703545,2.50E+12,449,92124,1.24,4,2500170354500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017354600,25001703546,2.50E+12,996,50111,0.675,2,2500170354600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017354700,25001703547,2.50E+12,505,104921,1.412,5,2500170354700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017354800,25001703548,2.50E+12,378,76813,1.034,4,2500170354800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017354900,25001703549,2.50E+12,1292,37973,0.511,1,2500170354900
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017355000,25001703550,2.50E+12,550,60417,0.813,3,2500170355000
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017356100,25001703561,2.50E+12,771,62415,0.84,3,2500170356100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017356200,25001703562,2.50E+12,1120,68175,0.918,3,2500170356200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017356300,25001703563,2.50E+12,1231,66146,0.89,3,2500170356300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017356400,25001703564,2.50E+12,2066,84047,1.131,4,2500170356400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017356500,25001703565,2.50E+12,1777,82580,1.112,4,2500170356500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017356601,2.50E+12,2.50E+12,1109,78583,1.058,4,2500170356601
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017356602,2.50E+12,2.50E+12,973,90345,1.216,4,2500170356602
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017356700,25001703567,2.50E+12,1859,91821,1.236,4,2500170356700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017357100,25001703571,2.50E+12,1185,106590,1.435,5,2500170357100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017357200,25001703572,2.50E+12,865,100610,1.354,5,2500170357200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017357300,25001703573,2.50E+12,706,84552,1.138,4,2500170357300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017357400,25001703574,2.50E+12,625,116602,1.57,6,2500170357400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017357500,25001703575,2.50E+12,583,88923,1.197,4,2500170357500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017357600,25001703576,2.50E+12,656,76966,1.036,4,2500170357600
