metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin2_mod
21604,"Essex County, MA",2000,64273,25009,25009254403,2.50E+12,2.50E+12,1082,101991,1.587,6,2500090254403
21604,"Essex County, MA",2000,64273,25009,25009260100,25000902601,2.50E+12,838,34375,0.535,1,2500090260100
21604,"Essex County, MA",2000,64273,25009,25009260200,25000902602,2.50E+12,687,46336,0.721,2,2500090260200
21604,"Essex County, MA",2000,64273,25009,25009260301,2.50E+12,2.50E+12,1220,70431,1.096,4,2500090260301
21604,"Essex County, MA",2000,64273,25009,25009260302,2.50E+12,2.50E+12,845,75396,1.173,4,2500090260302
21604,"Essex County, MA",2000,64273,25009,25009260401,2.50E+12,2.50E+12,1085,65469,1.019,4,2500090260401
21604,"Essex County, MA",2000,64273,25009,25009260402,2.50E+12,2.50E+12,1544,72396,1.126,4,2500090260402
21604,"Essex County, MA",2000,64273,25009,25009260500,25000902605,2.50E+12,958,75233,1.171,4,2500090260500
21604,"Essex County, MA",2000,64273,25009,25009260600,25000902606,2.50E+12,738,49779,0.774,2,2500090260600
21604,"Essex County, MA",2000,64273,25009,25009260700,25000902607,2.50E+12,1164,57384,0.893,3,2500090260700
21604,"Essex County, MA",2000,64273,25009,25009260800,25000902608,2.50E+12,1110,35956,0.559,1,2500090260800
21604,"Essex County, MA",2000,64273,25009,25009260900,25000902609,2.50E+12,1284,48618,0.756,2,2500090260900
21604,"Essex County, MA",2000,64273,25009,25009261000,25000902610,2.50E+12,1052,57679,0.897,3,2500090261000
21604,"Essex County, MA",2000,64273,25009,25009261101,2.50E+12,2.50E+12,1164,69167,1.076,4,2500090261101
21604,"Essex County, MA",2000,64273,25009,25009261102,2.50E+12,2.50E+12,1277,65186,1.014,4,2500090261102
21604,"Essex County, MA",2000,64273,25009,25009262100,25000902621,2.50E+12,1702,69118,1.075,4,2500090262100
21604,"Essex County, MA",2000,64273,25009,25009263100,25000902631,2.50E+12,1192,99050,1.541,6,2500090263100
21604,"Essex County, MA",2000,64273,25009,25009264100,25000902641,2.50E+12,1743,73996,1.151,4,2500090264100
21604,"Essex County, MA",2000,64273,25009,25009265101,2.50E+12,2.50E+12,940,73750,1.147,4,2500090265101
21604,"Essex County, MA",2000,64273,25009,25009265102,2.50E+12,2.50E+12,1073,90623,1.41,5,2500090265102
21604,"Essex County, MA",2000,64273,25009,25009266100,25000902661,2.50E+12,1073,67113,1.044,4,2500090266100
21604,"Essex County, MA",2000,64273,25009,25009266200,25000902662,2.50E+12,1403,60089,0.935,3,2500090266200
21604,"Essex County, MA",2000,64273,25009,25009266300,25000902663,2.50E+12,934,64643,1.006,4,2500090266300
21604,"Essex County, MA",2000,64273,25009,25009266400,25000902664,2.50E+12,859,59821,0.931,3,2500090266400
21604,"Essex County, MA",2000,64273,25009,25009267101,2.50E+12,2.50E+12,750,56458,0.878,3,2500090267101
21604,"Essex County, MA",2000,64273,25009,25009267102,2.50E+12,2.50E+12,1275,56250,0.875,3,2500090267102
21604,"Essex County, MA",2000,64273,25009,25009268100,25000902681,2.50E+12,708,91135,1.418,5,2500090268100
21604,"Essex County, MA",2000,64273,25009,25009268200,25000902682,2.50E+12,1607,73266,1.14,4,2500090268200
21604,"Essex County, MA",2000,64273,25009,25009268300,25000902683,2.50E+12,963,69612,1.083,4,2500090268300
21604,"Essex County, MA",2000,64273,25009,25009268400,25000902684,2.50E+12,1112,64265,1,3,2500090268400
21604,"Essex County, MA",2000,64273,25009,25009269100,25000902691,2.50E+12,1832,83428,1.298,5,2500090269100
21604,"Essex County, MA",2000,64273,25009,25009270100,25000902701,2.50E+12,1438,75527,1.175,4,2500090270100
