metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin2_mod
14484,"Boston-Quincy, MA",2000,63577,25021,25021442101,2.50E+12,2.50E+12,1347,68287,1.074,4,2500210442101
14484,"Boston-Quincy, MA",2000,63577,25021,25021442102,2.50E+12,2.50E+12,1929,82435,1.297,5,2500210442102
14484,"Boston-Quincy, MA",2000,63577,25021,25021442103,2.50E+12,2.50E+12,1738,90731,1.427,5,2500210442103
14484,"Boston-Quincy, MA",2000,63577,25021,25021442200,25002104422,2.50E+12,2880,81654,1.284,5,2500210442200
14484,"Boston-Quincy, MA",2000,63577,25021,25021443101,2.50E+12,2.50E+12,2065,72416,1.139,4,2500210443101
14484,"Boston-Quincy, MA",2000,63577,25021,25021443102,2.50E+12,2.50E+12,2241,71614,1.126,4,2500210443102
14484,"Boston-Quincy, MA",2000,63577,25021,25021456101,2.50E+12,2.50E+12,1017,75993,1.195,4,2500210456101
14484,"Boston-Quincy, MA",2000,63577,25021,25021456102,2.50E+12,2.50E+12,1251,67689,1.065,4,2500210456102
14484,"Boston-Quincy, MA",2000,63577,25021,25021456200,25002104562,2.50E+12,866,72328,1.138,4,2500210456200
14484,"Boston-Quincy, MA",2000,63577,25021,25021456300,25002104563,2.50E+12,1845,61477,0.967,3,2500210456300
14484,"Boston-Quincy, MA",2000,63577,25021,25021456401,2.50E+12,2.50E+12,830,61579,0.969,3,2500210456401
14484,"Boston-Quincy, MA",2000,63577,25021,25021456402,2.50E+12,2.50E+12,1500,86008,1.353,5,2500210456402
14484,"Boston-Quincy, MA",2000,63577,25021,25021457100,25002104571,2.50E+12,1223,60625,0.954,3,2500210457100
14484,"Boston-Quincy, MA",2000,63577,25023,25023000000,25002300000,2.50E+12,0,,,,2500230000000
14484,"Boston-Quincy, MA",2000,63577,25023,25023500101,2.50E+12,2.50E+12,1132,62358,0.981,3,2500230500101
14484,"Boston-Quincy, MA",2000,63577,25023,25023500102,2.50E+12,2.50E+12,1719,62225,0.979,3,2500230500102
14484,"Boston-Quincy, MA",2000,63577,25023,25023501101,2.50E+12,2.50E+12,882,88826,1.397,5,2500230501101
14484,"Boston-Quincy, MA",2000,63577,25023,25023501102,2.50E+12,2.50E+12,1971,97570,1.535,6,2500230501102
14484,"Boston-Quincy, MA",2000,63577,25023,25023501201,2.50E+12,2.50E+12,1047,100067,1.574,6,2500230501201
14484,"Boston-Quincy, MA",2000,63577,25023,25023501202,2.50E+12,2.50E+12,1593,103843,1.633,6,2500230501202
14484,"Boston-Quincy, MA",2000,63577,25023,25023502101,2.50E+12,2.50E+12,1571,57324,0.902,3,2500230502101
14484,"Boston-Quincy, MA",2000,63577,25023,25023502102,2.50E+12,2.50E+12,1545,59212,0.931,3,2500230502102
14484,"Boston-Quincy, MA",2000,63577,25023,25023502200,25002305022,2.50E+12,1521,63494,0.999,3,2500230502200
14484,"Boston-Quincy, MA",2000,63577,25023,25023503101,2.50E+12,2.50E+12,1830,87554,1.377,5,2500230503101
14484,"Boston-Quincy, MA",2000,63577,25023,25023503102,2.50E+12,2.50E+12,1728,86099,1.354,5,2500230503102
14484,"Boston-Quincy, MA",2000,63577,25023,25023504101,2.50E+12,2.50E+12,1383,85026,1.337,5,2500230504101
14484,"Boston-Quincy, MA",2000,63577,25023,25023504102,2.50E+12,2.50E+12,1349,112867,1.775,6,2500230504102
14484,"Boston-Quincy, MA",2000,63577,25023,25023505101,2.50E+12,2.50E+12,1871,86110,1.354,5,2500230505101
14484,"Boston-Quincy, MA",2000,63577,25023,25023505102,2.50E+12,2.50E+12,1356,92188,1.45,5,2500230505102
14484,"Boston-Quincy, MA",2000,63577,25023,25023505200,25002305052,2.50E+12,1680,76955,1.21,4,2500230505200
14484,"Boston-Quincy, MA",2000,63577,25023,25023506101,2.50E+12,2.50E+12,1721,82979,1.305,5,2500230506101
14484,"Boston-Quincy, MA",2000,63577,25023,25023506102,2.50E+12,2.50E+12,1565,85657,1.347,5,2500230506102
14484,"Boston-Quincy, MA",2000,63577,25023,25023506202,2.50E+12,2.50E+12,674,82629,1.3,5,2500230506202
14484,"Boston-Quincy, MA",2000,63577,25023,25023506203,2.50E+12,2.50E+12,1341,77878,1.225,4,2500230506203
14484,"Boston-Quincy, MA",2000,63577,25023,25023506204,2.50E+12,2.50E+12,1350,61221,0.963,3,2500230506204
14484,"Boston-Quincy, MA",2000,63577,25023,25023507101,2.50E+12,2.50E+12,1418,103947,1.635,6,2500230507101
14484,"Boston-Quincy, MA",2000,63577,25023,25023507103,2.50E+12,2.50E+12,1101,107819,1.696,6,2500230507103
14484,"Boston-Quincy, MA",2000,63577,25023,25023507104,2.50E+12,2.50E+12,1445,108400,1.705,6,2500230507104
14484,"Boston-Quincy, MA",2000,63577,25023,25023508101,2.50E+12,2.50E+12,1671,80796,1.271,5,2500230508101
