metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat
14484,"Boston-Quincy, MA",2008,84103,25023,25023520100,25002305201,2.50E+12,1756,87926,1.045,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023520201,2.50E+12,2.50E+12,957,82525,0.981,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023520202,2.50E+12,2.50E+12,1486,101607,1.208,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023521101,2.50E+12,2.50E+12,1071,88304,1.05,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023521102,2.50E+12,2.50E+12,830,90000,1.07,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023521201,2.50E+12,2.50E+12,805,67550,0.803,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023521202,2.50E+12,2.50E+12,1130,94375,1.122,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023522101,2.50E+12,2.50E+12,1220,90333,1.074,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023522102,2.50E+12,2.50E+12,1441,88694,1.055,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023523100,25002305231,2.50E+12,830,93021,1.106,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023523201,2.50E+12,2.50E+12,721,109637,1.304,5
14484,"Boston-Quincy, MA",2008,84103,25023,25023523202,2.50E+12,2.50E+12,1886,90769,1.079,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023524101,2.50E+12,2.50E+12,823,93456,1.111,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023524102,2.50E+12,2.50E+12,926,94219,1.12,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023525101,2.50E+12,2.50E+12,1608,104500,1.243,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023525104,2.50E+12,2.50E+12,1680,97727,1.162,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023525203,2.50E+12,2.50E+12,1403,83933,0.998,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023525204,2.50E+12,2.50E+12,842,113885,1.354,5
14484,"Boston-Quincy, MA",2008,84103,25023,25023525300,25002305253,2.50E+12,0,,,
14484,"Boston-Quincy, MA",2008,84103,25023,25023526100,25002305261,2.50E+12,1944,89088,1.059,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023530100,25002305301,2.50E+12,1022,90400,1.075,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023530200,25002305302,2.50E+12,834,73370,0.872,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023530300,25002305303,2.50E+12,892,81007,0.963,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023530400,25002305304,2.50E+12,1660,94891,1.128,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023530500,25002305305,2.50E+12,1409,84872,1.009,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023530600,25002305306,2.50E+12,1401,95072,1.13,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023530700,25002305307,2.50E+12,1157,85134,1.012,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023530801,2.50E+12,2.50E+12,1591,95614,1.137,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023530802,2.50E+12,2.50E+12,1273,87802,1.044,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023530901,2.50E+12,2.50E+12,2263,83789,0.996,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023530902,2.50E+12,2.50E+12,1310,102679,1.221,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023540101,2.50E+12,2.50E+12,1043,98917,1.176,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023540102,2.50E+12,2.50E+12,709,93348,1.11,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023540103,2.50E+12,2.50E+12,1197,103583,1.232,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023541100,25002305411,2.50E+12,1388,98648,1.173,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023542101,2.50E+12,2.50E+12,1743,92799,1.103,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023542102,2.50E+12,2.50E+12,665,86306,1.026,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023542200,25002305422,2.50E+12,1572,73409,0.873,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023542300,25002305423,2.50E+12,1549,73221,0.871,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023543100,25002305431,2.50E+12,764,90000,1.07,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023544100,25002305441,2.50E+12,1525,88640,1.054,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023544200,25002305442,2.50E+12,1566,82500,0.981,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023545100,25002305451,2.50E+12,1571,73058,0.869,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023545200,25002305452,2.50E+12,1672,67500,0.803,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023545300,25002305453,2.50E+12,901,55257,0.657,1
14484,"Boston-Quincy, MA",2008,84103,25023,25023545400,25002305454,2.50E+12,1423,69354,0.825,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023560100,25002305601,2.50E+12,1693,86639,1.03,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023561100,25002305611,2.50E+12,1460,104679,1.245,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023561200,25002305612,2.50E+12,84,34833,0.414,1
14484,"Boston-Quincy, MA",2008,84103,25023,25023990003,2.50E+12,2.50E+12,0,,,
14484,"Boston-Quincy, MA",2008,84103,25025,25025000100,25002500001,2.50E+12,711,39564,0.47,1
14484,"Boston-Quincy, MA",2008,84103,25025,25025000201,2.50E+12,2.50E+12,626,69087,0.821,3
14484,"Boston-Quincy, MA",2008,84103,25025,25025000202,2.50E+12,2.50E+12,752,48878,0.581,1
14484,"Boston-Quincy, MA",2008,84103,25025,25025000301,2.50E+12,2.50E+12,385,89531,1.065,4
14484,"Boston-Quincy, MA",2008,84103,25025,25025000302,2.50E+12,2.50E+12,517,69688,0.829,3
14484,"Boston-Quincy, MA",2008,84103,25025,25025000401,2.50E+12,2.50E+12,964,45377,0.54,1
14484,"Boston-Quincy, MA",2008,84103,25025,25025000402,2.50E+12,2.50E+12,436,104583,1.244,4
14484,"Boston-Quincy, MA",2008,84103,25025,25025000502,2.50E+12,2.50E+12,311,70542,0.839,3
14484,"Boston-Quincy, MA",2008,84103,25025,25025000503,2.50E+12,2.50E+12,328,87593,1.041,4
14484,"Boston-Quincy, MA",2008,84103,25025,25025000504,2.50E+12,2.50E+12,605,49464,0.588,1
14484,"Boston-Quincy, MA",2008,84103,25025,25025000601,2.50E+12,2.50E+12,456,64318,0.765,2
14484,"Boston-Quincy, MA",2008,84103,25025,25025000602,2.50E+12,2.50E+12,794,27018,0.321,1
14484,"Boston-Quincy, MA",2008,84103,25025,25025000701,2.50E+12,2.50E+12,480,50395,0.599,1
14484,"Boston-Quincy, MA",2008,84103,25025,25025000703,2.50E+12,2.50E+12,102,55781,0.663,1
14484,"Boston-Quincy, MA",2008,84103,25025,25025000704,2.50E+12,2.50E+12,561,53030,0.631,1
14484,"Boston-Quincy, MA",2008,84103,25025,25025000802,2.50E+12,2.50E+12,812,44700,0.531,1
14484,"Boston-Quincy, MA",2008,84103,25025,25025000803,2.50E+12,2.50E+12,242,32891,0.391,1
14484,"Boston-Quincy, MA",2008,84103,25025,25025010103,2.50E+12,2.50E+12,17,153229,1.822,6
14484,"Boston-Quincy, MA",2008,84103,25025,25025010104,2.50E+12,2.50E+12,475,87926,1.045,4
14484,"Boston-Quincy, MA",2008,84103,25025,25025010203,2.50E+12,2.50E+12,716,78417,0.932,3
14484,"Boston-Quincy, MA",2008,84103,25025,25025010204,2.50E+12,2.50E+12,117,31971,0.38,1
